order_item_id,order_id,product_id,sales,quantity,discount,profit
CA-2014-111003_307,CA-2014-111003,OFF-BI-10001072,45.48,3,0.0,20.9208
CA-2014-111003_308,CA-2014-111003,OFF-AR-10002135,289.2,6,0.0,83.868
CA-2017-126774_309,CA-2017-126774,OFF-AR-10002804,4.89,1,0.0,2.0049
CA-2016-142902_310,CA-2016-142902,FUR-FU-10001918,15.136,4,0.2,3.5948
CA-2016-142902_311,CA-2016-142902,FUR-CH-10004086,466.768,2,0.2,52.5114
CA-2016-142902_312,CA-2016-142902,FUR-FU-10001756,15.232,1,0.2,1.7136
CA-2016-142902_313,CA-2016-142902,OFF-LA-10000634,6.264,3,0.2,2.0358
CA-2014-120887_314,CA-2014-120887,FUR-FU-10001588,87.54,3,0.0,37.6422
CA-2014-167850_315,CA-2014-167850,TEC-PH-10002398,178.384,2,0.2,22.298
CA-2014-167850_316,CA-2014-167850,OFF-PA-10001937,15.552,3,0.2,5.4432
CA-2014-164259_317,CA-2014-164259,OFF-AR-10003373,99.136,4,0.2,8.6744
CA-2014-164973_318,CA-2014-164973,FUR-CH-10002602,135.882,1,0.1,24.1568
CA-2014-164973_319,CA-2014-164973,TEC-MA-10002927,3991.98,2,0.0,1995.99
CA-2014-164973_320,CA-2014-164973,TEC-PH-10004093,275.94,6,0.0,80.0226
CA-2014-164973_321,CA-2014-164973,TEC-AC-10000892,360.0,4,0.0,129.6
CA-2014-164973_322,CA-2014-164973,OFF-ST-10002974,43.57,1,0.0,13.071
CA-2014-156601_323,CA-2014-156601,OFF-FA-10000624,7.16,2,0.0,3.58
CA-2016-162138_324,CA-2016-162138,OFF-BI-10004593,251.52,6,0.2,81.744
CA-2016-162138_325,CA-2016-162138,TEC-AC-10001908,99.99,1,0.0,34.9965
CA-2017-153339_326,CA-2017-153339,FUR-FU-10001967,15.992,1,0.2,0.9995
US-2016-141544_327,US-2016-141544,TEC-PH-10003645,290.898,3,0.4,-67.8762
US-2016-141544_328,US-2016-141544,OFF-ST-10000675,54.224,2,0.2,3.389
US-2016-141544_329,US-2016-141544,FUR-CH-10003312,786.744,4,0.3,-258.5016
US-2016-141544_330,US-2016-141544,OFF-LA-10001074,100.24,10,0.2,33.831
US-2016-141544_331,US-2016-141544,OFF-BI-10001524,37.764,6,0.7,-27.6936
US-2016-150147_332,US-2016-150147,TEC-PH-10004614,82.8,2,0.4,-20.7
US-2016-150147_333,US-2016-150147,OFF-BI-10001153,20.724,2,0.7,-13.816
US-2016-150147_334,US-2016-150147,OFF-BI-10001982,4.896,3,0.7,-3.4272
CA-2015-137946_335,CA-2015-137946,OFF-BI-10001922,4.752,1,0.2,1.6038
CA-2015-137946_336,CA-2015-137946,TEC-CO-10001449,959.984,2,0.2,335.9944
CA-2015-137946_337,CA-2015-137946,OFF-BI-10004140,14.368,4,0.2,4.49
CA-2014-129924_338,CA-2014-129924,OFF-BI-10003314,7.712,2,0.2,2.7956
CA-2014-129924_339,CA-2014-129924,FUR-TA-10004575,698.352,3,0.2,-17.4588
CA-2015-128167_340,CA-2015-128167,OFF-FA-10000490,4.96,4,0.0,2.3312
CA-2014-122336_341,CA-2014-122336,OFF-AR-10000122,17.856,4,0.2,1.116
CA-2014-122336_342,CA-2014-122336,OFF-BI-10003656,509.97,10,0.7,-407.976
CA-2014-122336_343,CA-2014-122336,OFF-FA-10002780,30.992,13,0.2,10.0724
CA-2014-122336_344,CA-2014-122336,TEC-PH-10000702,71.928,12,0.4,8.3916
US-2015-120712_345,US-2015-120712,OFF-ST-10000107,88.8,4,0.2,-2.22
CA-2017-169901_346,CA-2017-169901,TEC-PH-10002293,47.976,3,0.2,4.7976
CA-2017-134306_347,CA-2017-134306,OFF-AR-10004027,7.56,3,0.0,3.0996
CA-2017-134306_348,CA-2017-134306,OFF-PA-10000249,24.56,2,0.0,11.5432
CA-2017-134306_349,CA-2017-134306,OFF-AR-10001374,12.96,2,0.0,4.1472
CA-2016-129714_350,CA-2016-129714,TEC-AC-10000290,6.79,1,0.0,2.3086
CA-2016-129714_351,CA-2016-129714,OFF-PA-10001970,24.56,2,0.0,11.5432
CA-2016-129714_352,CA-2016-129714,OFF-BI-10002160,3.048,1,0.2,1.0668
CA-2016-129714_353,CA-2016-129714,OFF-PA-10001970,49.12,4,0.0,23.0864
CA-2016-129714_354,CA-2016-129714,OFF-BI-10004995,4355.168,4,0.2,1415.4296
CA-2016-138520_355,CA-2016-138520,FUR-BO-10002268,388.704,6,0.2,-4.8588
CA-2016-138520_356,CA-2016-138520,OFF-EN-10001137,8.26,2,0.0,3.7996
CA-2016-138520_357,CA-2016-138520,OFF-AR-10002399,17.04,4,0.0,6.9864
CA-2016-138520_358,CA-2016-138520,OFF-PA-10002713,34.4,5,0.0,15.824
CA-2016-130001_359,CA-2016-130001,OFF-PA-10002666,36.24,5,0.2,11.325
CA-2017-155698_360,CA-2017-155698,OFF-AP-10001124,647.84,8,0.0,168.4384
CA-2017-155698_361,CA-2017-155698,OFF-LA-10001158,20.7,2,0.0,9.936
CA-2017-144904_362,CA-2017-144904,OFF-LA-10001158,20.7,2,0.0,9.936
CA-2017-144904_363,CA-2017-144904,FUR-CH-10000785,488.646,3,0.1,86.8704
CA-2017-144904_364,CA-2017-144904,OFF-AR-10003732,5.56,2,0.0,1.4456
CA-2017-144904_365,CA-2017-144904,FUR-FU-10000023,47.12,8,0.0,20.7328
CA-2014-123344_366,CA-2014-123344,OFF-ST-10001713,211.96,4,0.0,8.4784
CA-2016-155516_367,CA-2016-155516,OFF-BI-10002412,23.2,4,0.0,10.44
CA-2016-155516_368,CA-2016-155516,OFF-SU-10001225,7.36,2,0.0,0.1472
CA-2016-155516_369,CA-2016-155516,OFF-ST-10002406,104.79,7,0.0,29.3412
CA-2016-155516_370,CA-2016-155516,FUR-BO-10002545,1043.92,4,0.0,271.4192
CA-2017-104745_371,CA-2017-104745,OFF-PA-10002036,25.92,5,0.2,9.396
CA-2017-104745_372,CA-2017-104745,OFF-ST-10002205,53.424,3,0.2,4.6746
US-2014-119137_373,US-2014-119137,OFF-BI-10001982,8.16,5,0.7,-5.712
US-2014-119137_374,US-2014-119137,TEC-AC-10003911,1023.936,8,0.2,179.1888
US-2014-119137_375,US-2014-119137,OFF-AR-10000658,9.24,1,0.2,0.924
US-2014-119137_376,US-2014-119137,TEC-AC-10002076,479.04,10,0.2,-29.94
US-2016-134656_377,US-2016-134656,OFF-PA-10003039,99.136,4,0.2,30.98
US-2017-134481_378,US-2017-134481,FUR-TA-10004915,1488.424,7,0.3,-297.6848
CA-2015-130792_379,CA-2015-130792,OFF-AP-10000696,8.652,3,0.8,-20.3322
CA-2015-130792_380,CA-2015-130792,OFF-ST-10003327,23.832,3,0.2,2.6811
CA-2015-130792_381,CA-2015-130792,OFF-BI-10000309,12.176,4,0.8,-18.8728
CA-2016-134775_382,CA-2016-134775,OFF-PA-10004734,50.96,7,0.0,25.48
CA-2016-134775_383,CA-2016-134775,OFF-BI-10002225,49.536,3,0.2,17.3376
CA-2015-125395_384,CA-2015-125395,TEC-AC-10004708,41.9,2,0.0,8.799
US-2015-168935_385,US-2015-168935,FUR-TA-10000617,375.4575,3,0.45,-157.0095
US-2015-168935_386,US-2015-168935,TEC-AC-10002335,83.976,3,0.2,-1.0497
CA-2015-122756_387,CA-2015-122756,TEC-MA-10001681,482.34,4,0.7,-337.638
CA-2015-122756_388,CA-2015-122756,FUR-FU-10001935,2.96,1,0.2,0.777
CA-2014-115973_389,CA-2014-115973,OFF-AR-10004757,2.624,1,0.2,0.4264
CA-2017-101798_390,CA-2017-101798,OFF-BI-10000050,23.36,4,0.2,7.884
CA-2017-101798_391,CA-2017-101798,TEC-AC-10001998,39.98,2,0.0,13.5932
US-2014-135972_392,US-2014-135972,TEC-PH-10003012,246.384,2,0.2,27.7182
US-2014-135972_393,US-2014-135972,TEC-CO-10002313,1799.97,3,0.0,701.9883
US-2014-134971_394,US-2014-134971,OFF-BI-10003982,12.462,3,0.8,-20.5623
CA-2017-102946_395,CA-2017-102946,OFF-BI-10004492,75.792,3,0.2,25.5798
CA-2017-165603_396,CA-2017-165603,OFF-ST-10000798,49.96,2,0.0,9.4924
CA-2017-165603_397,CA-2017-165603,OFF-PA-10002552,12.96,2,0.0,6.2208
CA-2015-122259_398,CA-2015-122259,OFF-SU-10002573,70.12,4,0.0,21.036
CA-2016-108987_399,CA-2016-108987,OFF-ST-10001580,35.952,3,0.2,3.5952
CA-2016-108987_400,CA-2016-108987,FUR-BO-10004834,2396.2656,4,0.32,-317.1528
CA-2016-108987_401,CA-2016-108987,OFF-ST-10000934,131.136,4,0.2,-32.784
CA-2016-108987_402,CA-2016-108987,TEC-AC-10000158,57.584,2,0.2,0.7198
CA-2014-113166_403,CA-2014-113166,OFF-PA-10001947,9.568,2,0.2,3.4684
CA-2014-155208_404,CA-2014-155208,OFF-AR-10003478,39.072,6,0.2,9.768
CA-2017-117933_405,CA-2017-117933,OFF-AP-10004249,35.91,3,0.0,9.6957
CA-2017-117457_406,CA-2017-117457,TEC-AC-10000158,179.95,5,0.0,37.7895
CA-2017-117457_407,CA-2017-117457,TEC-CO-10004115,1199.976,3,0.2,434.9913
CA-2017-117457_408,CA-2017-117457,OFF-PA-10003724,27.15,5,0.0,13.3035
CA-2017-117457_409,CA-2017-117457,FUR-TA-10002041,1004.024,7,0.2,-112.9527
CA-2017-117457_410,CA-2017-117457,OFF-PA-10002893,9.68,1,0.0,4.6464
CA-2017-117457_411,CA-2017-117457,OFF-LA-10003766,28.35,9,0.0,13.608
CA-2017-117457_412,CA-2017-117457,OFF-PA-10001970,55.98,1,0.0,27.4302
CA-2017-117457_413,CA-2017-117457,FUR-BO-10001972,1336.829,13,0.15,31.4548
CA-2017-117457_414,CA-2017-117457,FUR-CH-10003956,113.568,2,0.2,-18.4548
CA-2017-142636_415,CA-2017-142636,OFF-PA-10000157,139.86,7,0.0,65.7342
CA-2017-142636_416,CA-2017-142636,FUR-CH-10001891,307.136,4,0.2,26.8744
CA-2017-122105_417,CA-2017-122105,OFF-AR-10004344,95.92,8,0.0,25.8984
CA-2016-148796_418,CA-2016-148796,FUR-CH-10004886,383.8,5,0.2,38.38
CA-2017-154816_419,CA-2017-154816,OFF-PA-10003845,5.78,1,0.0,2.8322
CA-2017-110478_420,CA-2017-110478,OFF-AR-10001573,9.32,4,0.0,2.7028
CA-2017-110478_421,CA-2017-110478,OFF-EN-10000483,15.25,1,0.0,7.015
CA-2014-142048_422,CA-2014-142048,TEC-AC-10004114,196.752,6,0.2,56.5662
CA-2017-125388_423,CA-2017-125388,FUR-FU-10004712,56.56,4,0.0,14.7056
CA-2017-125388_424,CA-2017-125388,OFF-ST-10000918,32.7,3,0.0,8.502
CA-2017-155705_425,CA-2017-155705,FUR-CH-10000015,866.4,4,0.0,225.264
CA-2017-149160_426,CA-2017-149160,FUR-FU-10003347,28.4,2,0.0,11.076
CA-2017-149160_427,CA-2017-149160,OFF-BI-10001543,287.92,8,0.0,138.2016
CA-2014-101476_428,CA-2014-101476,TEC-MA-10000029,69.99,1,0.0,30.0957
CA-2017-152275_429,CA-2017-152275,OFF-AR-10000369,6.672,6,0.2,0.5004
US-2016-123750_430,US-2016-123750,OFF-BI-10004584,189.588,2,0.7,-145.3508
US-2016-123750_431,US-2016-123750,TEC-AC-10004659,408.744,7,0.2,76.6395
US-2016-123750_432,US-2016-123750,TEC-AC-10004659,291.96,5,0.2,54.7425
US-2016-123750_433,US-2016-123750,OFF-ST-10000617,4.768,2,0.2,-0.7748
CA-2016-127369_434,CA-2016-127369,OFF-ST-10003306,714.3,5,0.0,207.147
US-2014-150574_435,US-2014-150574,OFF-BI-10000773,4.812,2,0.7,-3.6892
US-2014-150574_436,US-2014-150574,TEC-AC-10002600,247.8,5,0.2,-18.585
CA-2016-147375_437,CA-2016-147375,TEC-MA-10002937,1007.979,3,0.3,43.1991
CA-2016-147375_438,CA-2016-147375,OFF-PA-10001970,313.488,7,0.2,113.6394
CA-2017-130043_439,CA-2017-130043,OFF-PA-10002230,31.872,8,0.2,11.5536
CA-2017-157252_440,CA-2017-157252,FUR-CH-10003396,207.846,3,0.1,2.3094
CA-2016-115756_441,CA-2016-115756,FUR-FU-10000246,12.22,1,0.0,3.666
CA-2016-115756_442,CA-2016-115756,OFF-ST-10000060,194.94,3,0.0,23.3928
CA-2016-115756_443,CA-2016-115756,OFF-ST-10003058,70.95,3,0.0,20.5755
CA-2016-115756_444,CA-2016-115756,OFF-PA-10002222,91.36,4,0.0,42.0256
CA-2016-115756_445,CA-2016-115756,FUR-CH-10002372,242.94,3,0.0,29.1528
CA-2016-115756_446,CA-2016-115756,OFF-LA-10001317,22.05,7,0.0,10.584
CA-2017-154214_447,CA-2017-154214,FUR-FU-10000206,2.91,1,0.0,1.3677
CA-2016-166674_448,CA-2016-166674,OFF-AR-10000588,59.52,3,0.0,15.4752
CA-2016-166674_449,CA-2016-166674,OFF-ST-10001469,161.94,3,0.0,9.7164
CA-2016-166674_450,CA-2016-166674,OFF-AR-10001953,263.88,6,0.0,71.2476
CA-2016-166674_451,CA-2016-166674,OFF-AR-10003156,30.48,3,0.0,7.9248
CA-2016-166674_452,CA-2016-166674,OFF-AR-10004974,9.84,3,0.0,2.8536
CA-2016-166674_453,CA-2016-166674,TEC-PH-10002365,35.12,4,0.0,9.1312
CA-2017-147277_454,CA-2017-147277,FUR-TA-10001539,284.364,2,0.4,-75.8304
CA-2017-147277_455,CA-2017-147277,OFF-ST-10000142,665.408,2,0.2,66.5408
CA-2016-100153_456,CA-2016-100153,TEC-AC-10001772,63.88,4,0.0,24.9132
US-2014-110674_457,US-2014-110674,FUR-CH-10000225,129.568,2,0.2,-24.294
US-2016-157945_458,US-2016-157945,FUR-CH-10002331,747.558,3,0.3,-96.1146
US-2016-157945_459,US-2016-157945,OFF-EN-10001415,8.928,2,0.2,3.348
CA-2015-109638_460,CA-2015-109638,OFF-AP-10002472,103.92,4,0.0,36.372
CA-2015-109638_461,CA-2015-109638,TEC-AC-10004571,899.91,9,0.0,377.9622
CA-2015-109638_462,CA-2015-109638,OFF-BI-10001098,51.312,3,0.2,18.6006
CA-2016-109869_463,CA-2016-109869,FUR-FU-10000023,23.56,5,0.2,7.068
CA-2016-109869_464,CA-2016-109869,FUR-TA-10001889,1272.63,6,0.5,-814.4832
CA-2016-109869_465,CA-2016-109869,OFF-BI-10000315,28.485,5,0.7,-20.889
CA-2016-109869_466,CA-2016-109869,OFF-SU-10003505,185.376,2,0.2,-34.758
CA-2016-109869_467,CA-2016-109869,OFF-AP-10002578,78.272,2,0.2,5.8704
US-2015-101399_468,US-2015-101399,FUR-FU-10002918,254.744,7,0.6,-312.0614
CA-2017-154907_469,CA-2017-154907,FUR-BO-10002824,205.3328,2,0.32,-36.2352
US-2016-100419_470,US-2016-100419,OFF-BI-10002194,4.788,3,0.8,-7.9002
CA-2015-154144_471,CA-2015-154144,OFF-PA-10004071,55.48,1,0.0,26.6304
CA-2014-144666_472,CA-2014-144666,OFF-ST-10002743,340.92,3,0.0,3.4092
CA-2014-144666_473,CA-2014-144666,FUR-BO-10001601,222.666,2,0.15,10.4784
CA-2014-144666_474,CA-2014-144666,TEC-PH-10002680,703.968,4,0.2,87.996
CA-2014-144666_475,CA-2014-144666,OFF-ST-10001321,92.52,6,0.0,24.9804
CA-2014-144666_476,CA-2014-144666,OFF-PA-10001509,62.65,7,0.0,28.819
CA-2014-144666_477,CA-2014-144666,OFF-PA-10003465,94.85,5,0.0,45.528
CA-2016-103891_478,CA-2016-103891,TEC-PH-10000149,95.76,6,0.2,7.182
CA-2016-152632_479,CA-2016-152632,FUR-FU-10002671,40.2,3,0.0,19.296
CA-2016-100790_480,CA-2016-100790,OFF-AR-10003045,14.7,5,0.0,6.615
CA-2016-100790_481,CA-2016-100790,OFF-ST-10000689,704.25,5,0.0,84.51
CA-2014-134677_482,CA-2014-134677,TEC-AC-10001445,9.09,3,0.0,1.9089
CA-2014-127691_483,CA-2014-127691,OFF-AR-10002053,5.96,2,0.0,1.6688
CA-2014-127691_484,CA-2014-127691,TEC-AC-10002567,159.98,2,0.0,57.5928
CA-2017-140963_485,CA-2017-140963,OFF-LA-10003923,29.6,2,0.0,14.8
CA-2017-140963_486,CA-2017-140963,FUR-BO-10001337,514.165,5,0.15,-30.245
CA-2017-140963_487,CA-2017-140963,TEC-PH-10001924,279.96,5,0.2,17.4975
CA-2014-154627_488,CA-2014-154627,TEC-PH-10001363,2735.952,6,0.2,341.994
CA-2014-133753_489,CA-2014-133753,TEC-PH-10000376,7.992,1,0.2,0.5994
CA-2014-133753_490,CA-2014-133753,TEC-AC-10000303,63.984,2,0.2,10.3974
CA-2014-133753_491,CA-2014-133753,OFF-AR-10001953,70.368,2,0.2,6.1572
CA-2014-113362_492,CA-2014-113362,OFF-ST-10001809,449.15,5,0.0,8.983
CA-2014-113362_493,CA-2014-113362,OFF-EN-10003845,11.07,3,0.0,5.0922
CA-2016-169166_494,CA-2016-169166,TEC-AC-10000991,93.98,2,0.0,13.1572
US-2016-120929_495,US-2016-120929,FUR-TA-10001857,189.882,3,0.4,-94.941
CA-2015-134782_496,CA-2015-134782,OFF-EN-10001434,105.42,2,0.0,51.6558
CA-2016-126158_497,CA-2016-126158,OFF-BI-10002498,119.616,8,0.2,40.3704
CA-2016-126158_498,CA-2016-126158,FUR-FU-10004864,255.76,4,0.0,81.8432
CA-2016-126158_499,CA-2016-126158,FUR-CH-10002602,241.568,2,0.2,18.1176
CA-2016-126158_500,CA-2016-126158,FUR-FU-10000073,69.3,9,0.0,22.869
US-2016-105578_501,US-2016-105578,OFF-BI-10001670,22.62,2,0.7,-15.08
US-2016-105578_502,US-2016-105578,OFF-BI-10001658,14.952,2,0.7,-11.9616
US-2016-105578_503,US-2016-105578,FUR-CH-10001215,801.568,2,0.2,50.098
US-2016-105578_504,US-2016-105578,OFF-BI-10000831,2.376,3,0.7,-1.9008
US-2016-105578_505,US-2016-105578,OFF-PA-10000357,32.792,1,0.2,11.8871
CA-2017-134978_506,CA-2017-134978,OFF-BI-10003274,15.92,5,0.2,5.373
CA-2015-145352_507,CA-2015-145352,OFF-AR-10001662,2.74,1,0.0,0.7398
CA-2015-145352_508,CA-2015-145352,OFF-AR-10003856,8.34,3,0.0,2.1684
CA-2015-145352_509,CA-2015-145352,OFF-ST-10001228,46.74,3,0.0,11.685
CA-2015-145352_510,CA-2015-145352,OFF-BI-10003527,6354.95,5,0.0,3177.475
CA-2017-135307_511,CA-2017-135307,FUR-FU-10001290,126.3,3,0.0,40.416
CA-2017-135307_512,CA-2017-135307,TEC-AC-10002399,38.04,2,0.0,12.1728
CA-2016-106341_513,CA-2016-106341,OFF-AR-10002053,7.152,3,0.2,0.7152
CA-2017-163405_514,CA-2017-163405,OFF-AR-10003811,6.63,3,0.0,1.7901
CA-2017-163405_515,CA-2017-163405,OFF-AR-10001246,5.88,2,0.0,1.7052
CA-2017-127432_516,CA-2017-127432,TEC-CO-10003236,2999.95,5,0.0,1379.977
CA-2017-127432_517,CA-2017-127432,OFF-ST-10004507,51.45,3,0.0,13.8915
CA-2017-127432_518,CA-2017-127432,OFF-PA-10001667,11.96,2,0.0,5.382
CA-2017-127432_519,CA-2017-127432,OFF-ST-10004459,1126.02,3,0.0,56.301
CA-2015-157812_520,CA-2015-157812,TEC-AC-10000171,18.392,1,0.2,5.2877
CA-2015-157812_521,CA-2015-157812,OFF-ST-10000736,129.568,2,0.2,-25.9136
CA-2015-157812_522,CA-2015-157812,OFF-BI-10000285,14.112,9,0.8,-21.168
CA-2017-145142_523,CA-2017-145142,FUR-TA-10001857,210.98,2,0.0,21.098
US-2016-139486_524,US-2016-139486,TEC-PH-10003555,55.176,3,0.2,-12.4146
US-2016-139486_525,US-2016-139486,TEC-AC-10003832,66.26,2,0.0,27.1666
CA-2015-158792_526,CA-2015-158792,OFF-FA-10002815,22.2,5,0.0,10.434
CA-2017-113558_527,CA-2017-113558,FUR-CH-10003379,683.952,3,0.2,42.747
CA-2017-113558_528,CA-2017-113558,FUR-FU-10001756,45.696,3,0.2,5.1408
US-2015-138303_529,US-2015-138303,OFF-ST-10004963,36.336,3,0.2,-7.2672
US-2015-138303_530,US-2015-138303,OFF-SU-10002881,666.248,1,0.2,-149.9058
US-2015-138303_531,US-2015-138303,OFF-EN-10001335,52.512,6,0.2,19.692
CA-2015-102848_532,CA-2015-102848,FUR-CH-10000595,190.72,1,0.2,11.92
US-2017-129441_533,US-2017-129441,FUR-FU-10000448,47.94,3,0.0,2.397
CA-2016-168753_534,CA-2016-168753,TEC-PH-10000984,979.95,5,0.0,274.386
CA-2016-168753_535,CA-2016-168753,OFF-BI-10002557,22.75,5,0.0,11.375
CA-2016-126613_536,CA-2016-126613,OFF-ST-10001325,16.768,2,0.2,1.4672
US-2017-122637_537,US-2017-122637,OFF-BI-10002429,42.616,7,0.8,-68.1856
CA-2015-147851_538,CA-2015-147851,OFF-BI-10004528,10.752,4,0.2,3.36
CA-2015-134894_539,CA-2015-134894,OFF-AP-10001271,152.94,3,0.0,41.2938
CA-2015-134894_540,CA-2015-134894,FUR-CH-10002647,283.92,4,0.0,70.98
CA-2014-140795_541,CA-2014-140795,TEC-AC-10001432,468.9,6,0.0,206.316
CA-2016-136924_542,CA-2016-136924,TEC-PH-10002262,380.864,8,0.2,38.0864
US-2015-120161_543,US-2015-120161,OFF-ST-10001809,646.776,9,0.2,-145.5246
CA-2014-103849_544,CA-2014-103849,TEC-AC-10001465,58.112,2,0.2,7.264
CA-2014-103849_545,CA-2014-103849,TEC-PH-10002597,100.792,1,0.2,6.2995
CA-2014-103849_546,CA-2014-103849,FUR-FU-10000723,66.112,4,0.6,-84.2928
CA-2017-162929_547,CA-2017-162929,OFF-BI-10000404,41.28,6,0.2,13.932
CA-2017-162929_548,CA-2017-162929,OFF-PA-10002986,13.36,2,0.0,6.4128
CA-2015-113173_549,CA-2015-113173,OFF-ST-10000604,250.272,9,0.2,15.642
CA-2015-113173_550,CA-2015-113173,OFF-BI-10004738,11.364,3,0.8,-17.046
CA-2015-113173_551,CA-2015-113173,OFF-SU-10001935,8.72,5,0.2,-1.744
CA-2016-136406_552,CA-2016-136406,FUR-CH-10002024,1121.568,2,0.2,0.0
CA-2017-112774_553,CA-2017-112774,FUR-FU-10003039,34.504,1,0.2,6.0382
CA-2017-101945_554,CA-2017-101945,OFF-FA-10004248,10.824,3,0.2,2.5707
CA-2017-100650_555,CA-2017-100650,OFF-ST-10001780,1295.78,2,0.0,310.9872
CA-2014-155852_556,CA-2014-155852,OFF-AR-10003560,19.456,4,0.2,3.4048
CA-2016-113243_557,CA-2016-113243,OFF-LA-10001297,20.7,2,0.0,9.936
CA-2016-113243_558,CA-2016-113243,FUR-TA-10004256,1335.68,4,0.2,-217.048
CA-2016-113243_559,CA-2016-113243,OFF-PA-10003441,32.4,5,0.0,15.552
CA-2017-118731_560,CA-2017-118731,FUR-FU-10003347,42.6,3,0.0,16.614
CA-2017-118731_561,CA-2017-118731,OFF-BI-10000069,84.056,7,0.2,27.3182
CA-2014-145576_562,CA-2014-145576,OFF-AP-10003914,13.0,5,0.2,1.3
CA-2014-145576_563,CA-2014-145576,FUR-FU-10004020,13.128,3,0.2,3.7743
CA-2015-130736_564,CA-2015-130736,OFF-FA-10003467,3.96,2,0.0,0.0
CA-2015-130736_565,CA-2015-130736,OFF-LA-10000634,2.61,1,0.0,1.2006
CA-2017-137099_566,CA-2017-137099,TEC-PH-10002496,374.376,3,0.2,46.797
CA-2017-156951_567,CA-2017-156951,OFF-PA-10004530,91.84,8,0.0,45.0016
CA-2017-156951_568,CA-2017-156951,OFF-BI-10001107,81.088,7,0.2,27.3672
CA-2017-156951_569,CA-2017-156951,OFF-PA-10004451,19.44,3,0.0,9.3312
CA-2017-156951_570,CA-2017-156951,FUR-CH-10004997,451.152,3,0.2,0.0
CA-2017-164826_571,CA-2017-164826,OFF-LA-10001297,72.45,7,0.0,34.776
CA-2017-164826_572,CA-2017-164826,OFF-FA-10000585,13.96,4,0.0,6.4216
CA-2017-164826_573,CA-2017-164826,OFF-BI-10001922,33.264,7,0.2,11.2266
CA-2017-164826_574,CA-2017-164826,TEC-PH-10000347,14.85,3,0.0,4.0095
CA-2016-127250_575,CA-2016-127250,OFF-AR-10003394,8.82,3,0.0,2.3814
CA-2015-149713_576,CA-2015-149713,OFF-PA-10004530,160.72,14,0.0,78.7528
CA-2015-149713_577,CA-2015-149713,OFF-PA-10001450,19.92,4,0.0,9.7608
CA-2015-149713_578,CA-2015-149713,OFF-SU-10001574,7.3,2,0.0,2.19
CA-2017-118640_579,CA-2017-118640,OFF-ST-10002974,69.712,2,0.2,8.714
CA-2017-118640_580,CA-2017-118640,FUR-FU-10001475,8.792,1,0.6,-5.7148
CA-2015-132906_581,CA-2015-132906,OFF-SU-10004498,51.52,4,0.0,1.5456
CA-2017-145233_582,CA-2017-145233,TEC-PH-10004977,470.376,3,0.2,52.9173
CA-2017-145233_583,CA-2017-145233,TEC-PH-10000586,105.584,2,0.2,9.2386
CA-2017-145233_584,CA-2017-145233,OFF-AP-10000358,31.152,3,0.2,3.5046
CA-2017-145233_585,CA-2017-145233,OFF-BI-10002764,6.783,7,0.7,-4.7481
CA-2017-145233_586,CA-2017-145233,TEC-PH-10001254,406.368,4,0.2,30.4776
CA-2015-128139_587,CA-2015-128139,FUR-CH-10003956,70.98,1,0.0,4.9686
CA-2015-128139_588,CA-2015-128139,OFF-LA-10003930,294.93,3,0.0,144.5157
US-2016-156986_589,US-2016-156986,TEC-PH-10003800,84.784,2,0.2,-20.1362
US-2016-156986_590,US-2016-156986,OFF-PA-10002005,20.736,4,0.2,7.2576
US-2016-156986_591,US-2016-156986,OFF-BI-10002498,16.821,3,0.7,-12.8961
US-2016-156986_592,US-2016-156986,OFF-PA-10004101,10.368,2,0.2,3.6288
CA-2014-135405_593,CA-2014-135405,OFF-AR-10004078,9.344,2,0.2,1.168
CA-2014-135405_594,CA-2014-135405,TEC-AC-10001266,31.2,3,0.2,9.75
CA-2014-131450_595,CA-2014-131450,OFF-AP-10004708,76.12,2,0.0,22.0748
CA-2014-131450_596,CA-2014-131450,TEC-CO-10004115,1199.976,3,0.2,434.9913
CA-2014-131450_597,CA-2014-131450,TEC-PH-10002398,445.96,5,0.2,55.745
CA-2014-131450_598,CA-2014-131450,FUR-FU-10001979,327.76,8,0.0,91.7728
CA-2016-120180_599,CA-2016-120180,OFF-SU-10004115,11.632,2,0.2,1.0178
US-2016-100720_600,US-2016-100720,TEC-PH-10001425,143.982,3,0.4,-28.7964
US-2016-100720_601,US-2016-100720,TEC-PH-10003963,494.376,4,0.4,-115.3544
US-2016-100720_602,US-2016-100720,OFF-SU-10001574,5.84,2,0.2,0.73
CA-2014-149958_603,CA-2014-149958,OFF-ST-10001490,142.776,1,0.2,17.847
CA-2014-149958_604,CA-2014-149958,FUR-FU-10001756,45.696,3,0.2,5.1408
CA-2014-149958_605,CA-2014-149958,OFF-BI-10000773,7.218,3,0.7,-5.5338
CA-2014-149958_606,CA-2014-149958,OFF-BI-10001543,43.188,4,0.7,-31.6712
CA-2014-149958_607,CA-2014-149958,OFF-PA-10002120,131.904,3,0.2,47.8152
US-2014-105767_608,US-2014-105767,OFF-BI-10000848,3.282,2,0.7,-2.6256
US-2014-105767_609,US-2014-105767,OFF-AR-10001246,21.168,9,0.2,2.3814
US-2014-105767_610,US-2014-105767,TEC-PH-10003092,55.188,2,0.4,-10.1178
CA-2016-161816_611,CA-2016-161816,TEC-PH-10003012,369.576,3,0.2,41.5773
CA-2016-161816_612,CA-2016-161816,OFF-LA-10004345,15.712,4,0.2,5.6956
